Year,Filename,Source
1811,"Lost and Found: a comedy in five acts [in prose], etc",blbooks
1811,"M. P. or the Blue-Stocking. A comic opera [in prose, with songs]",blbooks
1811,"Mr. Baldwin's Legacy to his Daughter, or the Divinity of Truth, etc [Including 'a series of writings obtained from the hand of C. Avena de Valdiere, in the magnetic sleep.']",blbooks
1811,"Mémoire sur l'origine des Belges, etc",blbooks
1811,"Observations on the breeding and management of Neat Cattle; together with a description of the diseases to which they are liable, etc",blbooks
1811,Occasional Poems. L.P,blbooks
1811,"Ode performed in the Senate-House of Cambridge, June 29, 1811, at the Installation of ... William Frederick, Duke of Gloucester ... Chancellor of the University",blbooks
1811,"One o'clock! or, The knight and the wood dæmon, etc",blbooks
1811,"Order of both branches of the Legislature of Massachusetts to appoint Commissioners to investigate the causes of the difficulties in the County of Lincoln: and the Report of the Commissioners thereon, with the documents in support thereof",blbooks
1811,Petralogy. A treatise on rocks,blbooks
1811,Poems,blbooks
1811,Poems ... A new edition [With plates after Fuseli.],blbooks
1811,Poems and Tales,blbooks
1811,"Poems by Robert Burns: with an account of his life [by Josiah Walker], and miscellaneous remarks on his writings. Containing also many poems and letters, not printed in Doctor Currie's edition [With engravings.]",blbooks
1811,Promenade ou Itinéraire des Jardins d'Ermenonville: auquel on a joint vingt-cinq de leurs principales vues dessinées et gravées par Mérigot fils,blbooks
1811,Psyche: with other poems,blbooks
1811,Romance; a poetical capriccio [By T. Wilson?],blbooks
1811,Self-Control. A novel [By Mary Brunton.] Second edition,blbooks
1811,"Sketches of history, politics and manners, taken in Dublin and the North of Ireland, in the Autumn of 1810 [By John Gamble.]",blbooks
1811,"Sketches, civil and military, of the Island of Java and its immediate dependencies, etc",blbooks
1811,Socrates: a dramatic poem. Written on the model of the ancient Greek tragedy,blbooks
1811,The Battle of Albuera: a poem. With an epistle dedicatory to Lord Wellington,blbooks
1811,"The Baviad and Mæviad. A new edition, revised",blbooks
1811,"The Boarding-House; or, Five hours at Brighton. A musical farce, in two acts, etc",blbooks
1811,The Castle of Otranto; a Gothic story. (With a critical introduction.),blbooks
1811,"The Considerations of a Citizen on a Pamphlet lately published, on the proposed Pier and Harbour at Dunleary, etc",blbooks
1811,"The Dramatic Works of B. J, and Beaumont and Fletcher: the first printed from the text, and with the notes of, P. Whalley; the latter, from the text, and with the notes of, ... G. Coleman [With memoirs, prefaces of former editions, etc.]",blbooks
1811,"The Expedition of Cyrus into Persia; and the Retreat of the Ten Thousand Greeks. Translated ... with critical and historical notes, by Edward Spelman ... A new edition, etc",blbooks
1811,"The Fall of Cambria, a poem",blbooks
1811,"The Gazette Extraordinary: a comedy, in five acts [and in prose]",blbooks
1811,The Giants' Causeway; a poem,blbooks
1811,"The Hero of the North, an historical play, etc",blbooks
1811,"The History of Georgia, containing brief sketches of the most remarkable events, up to the present day",blbooks
1811,"The History of Ireland, from its Union with Great Britain in January 1801 to October 1810 [With an appendix to vol. 1 and to vol. 3.]",blbooks
1811,"The History of London, and its environs. ... Likewise an account of all the towns, villages and country, within twenty-five miles of London. By ... H. Hunter ... and other gentlemen. ... With maps, plans and views",blbooks
1811,"The Kiss, a comedy, in five acts, etc [In verse.]",blbooks
1811,"The Knight of Snowdoun; a musical drama, in three acts [Founded upon Sir Walter Scott's 'Lady of the Lake.']",blbooks
1811,The Lady of the Lake ... The fifth edition,blbooks
1811,"The Lay of the Last Minstrel ... The eighth edition. With ballads and lyrical pieces. (There is added an appendix of Poetical Pieces, which are to be found in no other edition of Mr. Scott's works.)",blbooks
1811,"The New Chronicles of England and France, in two parts; by R. F, named by himself The Concordance of histories. Reprinted from Pynson's edition of 1516. The first part collated with the editions 1533, 1542 and 1559; and the second with a manuscript of the Author's own time, as well as the subsequent editions: including the different continuations. To which are added a biographical and literary preface, and an index, by H. Ellis",blbooks
1811,"The New Geographical Grammar ... Comprehending a copious ... account of ... Europe, Asia, Africa and America ... To which is prefixed, a concise System of Astronomical Geography, by J. Ferguson",blbooks
1811,"The Patriot, or Hermit of Saxellen; a musical drama, in three acts, etc. (Second edition.)",blbooks
1811,"The Peasant Boy, an opera, etc",blbooks
1811,The Philosopher; or historical and critical notes,blbooks
1811,"The Plants, a poem, cantos the first and second; with notes, and occasional poems. (Cantos the third and fourth, with notes and observations.)",blbooks
1811,"The Report of the Select Committee of Burgesses of Newcastle upon Tyne relative to the intended Act of Parliament for the improvement of the Town Moor, Castle Leazes, and Nun's Moor: with a copy of the draught of the intended Bill and ... of the existing Act of Parliament for the management of the moor",blbooks
1811,"The Royal Oak, an historical play, etc",blbooks
1811,"The Times; or, the Prophecy. A poem [By G. Daniel.] MS. notes [by G. Daniel]",blbooks
1811,The Tocsin. (With several minor poems.) By a Member of the Honourable Society of Lincoln's Inn [Daniel Cabanel],blbooks
1811,"The Trial by Jury, a comic piece, in two acts [and in prose with songs]",blbooks
1811,"The Vision of Don Roderick, and other poems. ... Second edition",blbooks
1811,The Vision of Don Roderick; a poem,blbooks
1811,"The Winter Day, with other poems",blbooks
1811,"The history and Antiquities of Scarborough and the Vicinity, with views and plans",blbooks
1811,"The history of Sumatra : containing an account of the government, laws, customs, and manners of the native inhabitants, with a description of the natural productions, and a relation of the ancient political state of that island",blbooks
1811,"The history, topography and antiquities of the parish of St. Mary Islington, in the county of Middlesex : including biographical sketches of the most eminent and remarkable persons who have been born, or have resided there ; illustrated by seventeen engravings",blbooks
1811,The journey from Chester to London,blbooks
1811,"The picture of Dublin, being a description of the City ... With a map of Dublin in ... 1610, a large map for the present year and several views, etc",blbooks
1811,"The present Picture of New South Wales, illustrated with four large coloured views of Sydney, with a plan of the Colony, etc",blbooks
1811,"Timour the Tartar. A grand romantic melo-drama, etc",blbooks
1811,"Translations from Ancient Irish Manuscripts, and other poems",blbooks
1811,"Travels in Various Countries of Europe, Asia and Africa. (pt. 1. Russia, Tartary and Turkey.-pt. 2. Greece, Egypt and the Holy Land.-pt. 3. Scandinavia.) [With plates, including a portrait.]",blbooks
1811,"Travels in the Island of Iceland, during the summer of the year 1810. By Sir G. S. Mackenzie [assisted by H. Holland and R. Bright] . L.P",blbooks
1811,"Travels in the South of Spain, in letter written A.D. 1809 and 1810 [With plates.]",blbooks
1811,"Young's Revenge, a tragedy, revised by J. P. Kemble ... as it is acted at the Theatre Royal in Covent Garden",blbooks
1811,Vaderlandsche letteroefeningen. Jaargang 1811,dbnl
1811,Bataviasche koloniale courant,delpher
1811,Journal du département des bouches du Rhin,delpher
1811,PlakkaatboekDeel15,plakaatboek
1811,PlakkaatboekDeel16,plakaatboek
1812,"Alexandria daily gazette, commercial &amp; political. [volume] (Alexandria [Va.]) 1808-1812",american_stories
1812,"Alexandria gazette, commercial and political. [volume] (Alexandria [Va.]) 1812-1817",american_stories
1812,"Martinsburgh gazette. [volume] (Martinsburgh, Va. [W. Va.]) 1810-1825",american_stories
1812,Portland gazette and Maine advertiser.,american_stories
1812,"Portland gazette and Maine advertiser. (Portland, Me.) 1805-1818",american_stories
1812,"The Rhode-Island Republican. [volume] (Newport, R.I.) 1809-1841",american_stories
1812,"The enquirer. [volume] (Richmond, Va.) 1804-1815",american_stories
1812,"Virginia Argus. [volume] (Richmond, Va.) 1796-1816",american_stories
1812,"Winchester gazette. [volume] (Winchester, Va.) 18??-1826",american_stories
1812,"A Bold Stroke for a Husband ... As performed at the Theatre Royal, Covent Garden. Printed ... from the prompt book. With remarks by Mrs. Inchbald",blbooks
1812,"A Chronological Abridgment of the History of Great Britain, from the first invasion of the Romans to the year 1763. With genealogical and political tables, etc",blbooks
1812,"A Commercial View, and Geographical Sketch, of the Brasils in South America, and of the Island of Madeira, etc",blbooks
1812,"A Companion to Saint Andrew's Hall in the city of Norwich, giving a concise description of the ancient building, a catalogue of the pictures contained therein, and the names of the artists by whom they were painted. The second edition",blbooks
1812,"A Compendious System of Modern Geography, historical, physical, political, and descriptive: accompanied with ... notes; and a series of correct maps, etc",blbooks
1812,"A Complete System of Chronology, etc",blbooks
1812,"A Geographical and Historical View of the World: exhibiting a complete delineation of the natural and artificial features of each country, etc",blbooks
1812,"A Guide to the Lakes in Cumberland, Westmorland, and Lancashire. By the author of the Antiquities of Furness [i.e. T. West] . The tenth edition",blbooks
1812,"A Journal of Travels in England, Holland, and Scotland, and of two passages over the Atlantic, in the years 1805 and 1806. Second edition",blbooks
1812,"A Journal of the Campaign in Portugal and Spain, ... 1809 to 1812",blbooks
1812,"A Letter from Athens, addressed to a friend in England [In verse. By C. Kelsale. With plates.]",blbooks
